141,Pristina International Airport,includes,equipment
141,UNMIK,is mandated to administer,territory of Kosovo
141,UNMIK,includes,state owned assets
141,UNMIK,includes,publicly owned assets
141,UNMIK,includes,Pristina International Airport
142,jean david levitte,reveals frustration towards,iraq survey group
142,iraq survey group,has finding,un oilforfood program
142,un oilforfood program,was possibly misused by,french companies
142,jean david levitte,states that it is scandalous that,no us companies
142,jean david levitte,claimed that,many french companies
142,many french companies,were actually subsidiaries of,us firms
142,jean david levitte,planned to present,list of these companies
142,list of these companies,to,us congress
142,list of these companies,to,media
142,tssi french envoy,plans to release,list of us firms
142,us firms,allegedly profited from,off tssirel
142,jean david levitte,plans to respond to,information in the iraq survey group report
142,iraq survey group report,regarding possible misuse of,un oilforfood off program
142,french companies,with contracts under,off program
142,french companies,were actually subsidiaries of,us firms
142,jean david levitte,planned with,foreign ministry backing
142,foreign ministry backing,to present,list of these us companies
142,list of these us companies,to,us congress
142,list of these us companies,to,media
